decision_time,purchase_amount,manual_override,client_id,refund_amount,proof_provided,refund_request_id,support_user_id,approval_status,decision_time_minutes,purchase_id,product_category,return_reason
04/20/2026 16:20,"$1,691.33",N,buyer_1410,"$1,691.33",N,refund_req_303312,agent_023,Approved,46,purchase_103312,LUXURY,item_not_as_described
05/24/2026 19:41,$55.53,N,buyer_1300,$52.16,N,refund_req_304488,agent_701,Approved,28,purchase_104488,BEAUTY,changed_mind
06/19/2026 04:46,$78.72,N,buyer_0099,$19.93,,refund_req_302742,agent_014,Approved,55,purchase_102742,FASHION,item_not_as_described
04/02/2026 05:23,$94.81,N,buyer_1113,$27.20,Y,refund_req_301424,agent_023,Rejected,120,purchase_101424,HOME,item_not_as_described
05/09/2026 18:26,$918.47,N,buyer_1470,$692.53,N,refund_req_303224,agent_028,Approved,15,purchase_103224,ELECTRONICS,not_working
05/15/2026 01:43,$584.44,N,buyer_0691,$213.87,N,refund_req_301082,agent_030,Rejected,45,purchase_101082,FASHION,item_not_as_described
04/30/2026 08:55,$32.02,N,buyer_1967,$20.61,N,refund_req_303761,agent_103,Approved,5,purchase_103761,BOOKS,wrong_item_received
06/10/2026 22:20,$37.60,N,buyer_1714,$31.14,Y,refund_req_302798,agent_024,Approved,69,purchase_102798,HOME,item_not_as_described
05/20/2026 17:08,"$1,109.04",N,buyer_0459,"$1,109.04",N,refund_req_303475,agent_012,Approved,63,purchase_103475,FASHION,item_not_as_described
05/18/2026 21:40,"$1,108.86",N,buyer_0595,$498.85,N,refund_req_301981,agent_028,Approved,97,purchase_101981,FASHION,item_not_as_described
06/08/2026 16:41,$985.01,N,buyer_0023,$439.97,N,refund_req_301563,agent_027,Approved,67,purchase_101563,BOOKS,wrong_item_received
04/03/2026 02:55,$169.47,N,buyer_9001,$159.18,,refund_req_304146,agent_001,Approved,10,purchase_104146,HOME,missing_part
04/19/2026 06:03,$160.28,N,buyer_1179,$33.14,N,refund_req_301732,agent_004,Rejected,75,purchase_101732,CLOTHING,item_not_as_described
04/16/2026 19:55,$246.08,N,buyer_1834,$106.24,N,refund_req_300598,agent_004,Rejected,54,purchase_100598,APPLIANCES,damaged_item
06/12/2026 06:01,$310.29,N,buyer_1963,$118.00,Y,refund_req_300643,agent_002,Approved,,purchase_100643,FASHION,wrong_size
04/22/2026 11:36,$444.92,N,buyer_1810,$279.95,Y,refund_req_301468,agent_006,Approved,72,purchase_101468,SPORTS,item_not_as_described
04/21/2026 08:43,$54.11,N,buyer_0209,$28.13,Y,refund_req_301662,agent_016,Approved,63,purchase_101662,CLOTHING,  wrong_size  
04/10/2026 20:08,"$1,734.64",Y,buyer_9904,"$1,555.41",N,refund_req_304903,agent_902,  Approved  ,4,purchase_104903,ELECTRONICS,not_working
06/01/2026 09:06,$203.84,N,buyer_200,$199.57,Y,refund_req_3001,agent_001, Approved ,64,purchase_1001,CLOTHING,changed_mind
06/18/2026 13:50,$543.02,N,buyer_0501,$302.67,Y,refund_req_301682,agent_009,Approved,75,purchase_101682,HOME,item_not_as_described
04/27/2026 22:57,$503.68,N,buyer_0234,$427.23,N,refund_req_300201,agent_012,Approved,66,purchase_100201,APPLIANCES,not_working
04/23/2026 09:05,$240.59,N,buyer_0386,$198.55,,refund_req_300693,agent_013,APPROVED,101,purchase_100693,FASHION,
04/20/2026 11:00,$40.56,N,buyer_0790,$27.44,Y,refund_req_303562,agent_102,Approved,4,purchase_103562,BEAUTY,  allergic_reaction  
05/16/2026 23:44,$86.57,N,buyer_1650,$33.42,N,refund_req_302771,agent_001,Approved,47,purchase_102771,CLOTHING,item_not_as_described
05/14/2026 08:05,"$1,664.33",Y,buyer_1996,"$1,359.45",Y,refund_req_303868,agent_009,Approved,7,purchase_103868,ELECTRONICS,missing_accessory
04/20/2026 06:19,$590.79,N,buyer_1769,$138.05,N,refund_req_301898,agent_019,Approved,85,purchase_101898,FASHION,
05/29/2026 09:02,"$1,626.36",N,buyer_1892,"$1,626.36",N,refund_req_303275,agent_025,Approved,19,purchase_103275,APPLIANCES,not_working
05/24/2026 12:21,"$1,091.11",N,buyer_0194,"$1,091.11",N,refund_req_303284,agent_022,Approved,37,purchase_103284,APPLIANCES,not_working
05/18/2026 00:13,$649.35,N,buyer_0768,$360.22,Y,refund_req_300580,agent_018,Approved,49,purchase_100580,LUXURY,changed_mind
05/14/2026 14:33,$539.62,N,buyer_1582,$195.51,Y,refund_req_300706,agent_002,  rejected  ,42,purchase_100706,Electronics,  not_working  
04/13/2026 04:25,$76.68,N,buyer_1186,$20.55,N,refund_req_301515,agent_016,Rejected,44,purchase_101515,BOOKS,damaged_item
05/20/2026 05:41,$214.54,N,buyer_0796,$82.08,Y,refund_req_302489,agent_002,Approved,112,purchase_102489,APPLIANCES,damaged_item
06/10/2026 19:02,$282.85,Y,buyer_0375,$212.99,Y,refund_req_302036,agent_021,Approved,71,purchase_102036,HOME,item_not_as_described
04/29/2026 22:43,"$1,552.48",N,buyer_0804,"$1,148.42",N,refund_req_303113,agent_010,Approved,43,purchase_103113,LUXURY,
05/30/2026 08:26,$918.37,N,buyer_0186,$918.37,Y,refund_req_303286,agent_020,Approved,48,purchase_103286,ELECTRONICS,missing_accessory
05/22/2026 10:53,"$1,663.23",N,buyer_0905,"$1,663.23",Y,refund_req_303268,agent_018,Approved,25,purchase_103268,ELECTRONICS,item_not_as_described
06/03/2026 13:21,$560.05,N,buyer_1906,$395.64,N,refund_req_301710,agent_003,Approved,62,purchase_101710,HOME,damaged_item
04/03/2026 00:46,$202.81,Y,buyer_1787,$154.14,Y,refund_req_302612,agent_015,Rejected,96,purchase_102612,  SPORTS  ,item_not_as_described
04/18/2026 15:59,$17.12,N,buyer_1567,$9.50,Y,refund_req_301818,agent_024,Approved,41,purchase_101818,BOOKS,damaged_item
06/16/2026 20:08,$475.19,N,buyer_0759,$160.78,N,refund_req_301701,agent_026,Rejected,74,purchase_101701,LUXURY,damaged_item
05/28/2026 08:12,"$1,199.62",N,buyer_2000,$297.37,Y,refund_req_301945,agent_008,Approved,59,purchase_101945,BOOKS,damaged_item
04/09/2026 00:51,$496.91,N,buyer_0732,$332.35,Y,refund_req_304508,agent_703,Approved,5,purchase_104508,HOME,damaged_item
06/18/2026 18:41,$73.96,N,buyer_0555,$15.29,Y,refund_req_301665,agent_001,Approved,32,purchase_101665,BOOKS,changed_mind
05/08/2026 23:22,"$1,252.67",N,buyer_0015,"$1,044.76",N,refund_req_301736,agent_023,  Rejected  ,119,purchase_101736,ELECTRONICS,item_not_as_described
04/16/2026 05:32,$521.66,N,buyer_1829,$429.76,Y,refund_req_301684,agent_020,Approved,83,purchase_101684,FASHION,item_not_as_described
05/06/2026 15:19,"$1,953.47",N,buyer_1446,"$1,953.47",N,refund_req_303372,agent_019,Approved,49,purchase_103372,ELECTRONICS,item_not_as_described
06/15/2026 23:45,"$1,763.30",N,buyer_0092,"$1,134.40",Y,refund_req_302811,agent_014,Approved,57,purchase_102811,LUXURY,changed_mind
05/26/2026 14:07,"$1,440.05",Y,buyer_0014,$303.67,Y,refund_req_300186,agent_001,Approved,80,purchase_100186,LUXURY,changed_mind
04/28/2026 23:28,"$2,197.77",N,buyer_1933,"$1,106.37",N,refund_req_303727,agent_102,Approved,4,purchase_103727,ELECTRONICS,not_working
06/11/2026 12:21,"$1,766.67",N,buyer_0013,$370.58,Y,refund_req_301500,agent_002,Approved,104,purchase_101500,APPLIANCES,damaged_item
04/08/2026 12:46,$119.45,N,buyer_0652,$95.82,Y,refund_req_302102,agent_013,Approved,101,purchase_102102,CLOTHING,changed_mind
05/26/2026 12:56,$41.83,N,buyer_0201,$13.80,Y,refund_req_300513,agent_008,Rejected,80,purchase_100513,BOOKS,changed_mind
05/15/2026 06:14,$482.67,N,buyer_1761,$148.41,Y,refund_req_301964,agent_020,Approved,108,purchase_101964,  APPLIANCES  ,missing_part
06/13/2026 14:13,$147.44,Y,buyer_0447,$100.72,N,refund_req_304430,agent_703,Approved,30,purchase_104430,BEAUTY,damaged_item
04/29/2026 10:54,"$1,729.35",N,buyer_1286,"$1,029.24",Y,refund_req_304477,agent_702,Approved,25,purchase_104477,LUXURY,changed_mind
04/30/2026 14:27,"$1,688.81",N,buyer_0564,$362.96,N,refund_req_302188,agent_016,Rejected,60,purchase_102188,ELECTRONICS,damaged_item
04/05/2026 13:28,"$1,328.94",N,buyer_0736,$361.38,Y,refund_req_300776,agent_001,Approved,85,purchase_100776,APPLIANCES,damaged_item
05/21/2026 07:28,$85.40,N,buyer_1754,$25.98,N,refund_req_301054,agent_015,Approved,32,purchase_101054,FASHION,
06/03/2026 15:01,$92.04,N,buyer_1574,$25.50,Y,refund_req_302797,agent_006,Approved,67,purchase_102797,BEAUTY,
05/08/2026 11:40,$386.48,N,buyer_1678,$312.25,N,refund_req_301120,agent_027, Rejected ,57,purchase_101120,HOME,damaged_item
06/03/2026 01:20,"$2,682.43",N,buyer_1961,"$1,732.72",N,refund_req_302557,agent_015,Rejected,27,purchase_102557,LUXURY,item_not_as_described
05/08/2026 07:33,$29.52,N,buyer_1985,$10.78,Y,refund_req_302819,agent_017,Rejected,68,purchase_102819,SPORTS,wrong_size
05/27/2026 11:30,$444.40,N,buyer_1718,$198.09,N,refund_req_302087,agent_004,Rejected,101,purchase_102087,SPORTS,wrong_size
06/12/2026 08:30,"$2,084.43",Y,buyer_9903,"$2,020.91",N,refund_req_304924,agent_901,Approved,7,purchase_104924,ELECTRONICS,not_working
04/30/2026 13:58,$138.03,N,buyer_0280,$79.22,N,refund_req_301965,agent_002,Approved,65,purchase_101965,HOME,damaged_item
05/14/2026 22:41,$74.20,Y,buyer_0097,$27.42,Y,refund_req_300621,agent_018,Rejected,44,purchase_100621,BEAUTY,changed_mind
05/30/2026 00:23,"$1,298.39",N,buyer_1746,"$1,298.39",N,refund_req_303271,agent_019,Approved,30,purchase_103271,LUXURY,damaged_item
05/19/2026 02:06,$133.55,N,buyer_0006,$98.79,Y,refund_req_303532,agent_101,Approved,5,purchase_103532,CLOTHING,  changed_mind  
04/21/2026 17:42,$173.44,N,buyer_0437,$54.56,N,refund_req_302611,agent_002,Rejected,93,purchase_102611,BEAUTY,damaged_item
04/29/2026 22:09,"$1,331.28",Y,buyer_9903,"$1,163.85",,refund_req_304886,agent_901,Approved,7,purchase_104886,APPLIANCES,missing_part
06/02/2026 02:03,$202.63,N,buyer_9001,$173.87,,refund_req_304106,agent_002,Approved,60,purchase_104106,CLOTHING,item_not_as_described
05/31/2026 17:10,"$1,405.95",N,buyer_0565,$903.36,Y,refund_req_300278,agent_006,Approved,41,purchase_100278,Electronics,missing_accessory
04/28/2026 23:39,"$1,591.61",N,buyer_0551,$346.86,Y,refund_req_302229,agent_008,Approved,,purchase_102229,APPLIANCES,missing_part
04/13/2026 00:28,$914.00,N,buyer_1328,$914.00,Y,refund_req_303409,agent_002,Approved,33,purchase_103409,FASHION,wrong_size
06/11/2026 19:54,"$1,296.81",N,buyer_1364,$439.07,Y,refund_req_302739,agent_002,Rejected,107,purchase_102739,SPORTS,
04/19/2026 16:51,$69.69,N,buyer_1861,$39.51,N,refund_req_302123,agent_025,Approved,37,purchase_102123,BOOKS,changed_mind
04/19/2026 04:48,$610.56,N,buyer_0353,$352.36,Y,refund_req_301026,agent_021,Approved,72,purchase_101026,LUXURY,item_not_as_described
06/16/2026 13:57,"$2,501.31",Y,buyer_0188,"$2,085.72",N,refund_req_303925,agent_025,Approved,22,purchase_103925,LUXURY,item_not_as_described
06/07/2026 23:16,$504.74,N,buyer_0432,$196.22,Y,refund_req_301365,agent_020,Rejected,40,purchase_101365,HOME,missing_part
05/27/2026 16:24,$240.04,N,buyer_0277,$219.46,Y,refund_req_303559,agent_103,  Approved  ,2,purchase_103559,SPORTS,wrong_size
04/20/2026 13:34,$649.64,N,buyer_8001,$584.26,N,refund_req_304564,agent_801,Approved,12,purchase_104564,FASHION,changed_mind
06/17/2026 10:38,"$1,570.10",N,buyer_1631,"$1,359.04",N,refund_req_303167,agent_015,  Approved  ,23,purchase_103167,LUXURY,damaged_item
04/16/2026 03:02,"$1,893.70",N,buyer_0311,$806.95,Y,refund_req_302029,agent_026,Rejected,48,purchase_102029,ELECTRONICS,item_not_as_described
06/16/2026 23:20,"$1,376.29",N,buyer_1075,$404.79,Y,refund_req_301828,agent_022,Approved,65,purchase_101828,ELECTRONICS,not_working
04/14/2026 10:39,"$2,074.40",N,buyer_1129,"$2,074.40",Y,refund_req_303299,agent_020,Approved,65,purchase_103299,LUXURY,changed_mind
04/13/2026 01:26,$291.79,N,buyer_1994,$150.12,N,refund_req_301427,agent_024,Approved,74,purchase_101427,SPORTS,wrong_size
06/14/2026 08:37,$166.98,N,buyer_0095,$123.42,,refund_req_303707,agent_101,Approved,3,purchase_103707,FASHION,wrong_size
04/30/2026 22:34,"$1,117.86",N,buyer_1690,$298.10,N,refund_req_300801,agent_001,Rejected,29,purchase_100801,CLOTHING,wrong_size
05/11/2026 21:10,$953.71,N,buyer_0856,$953.71,N,refund_req_303325,agent_024,Approved,,purchase_103325,APPLIANCES,not_working
05/08/2026 03:51,$30.77,N,buyer_0664,$14.38,Y,refund_req_301779,agent_007,Approved,61,purchase_101779,BOOKS,changed_mind
05/26/2026 07:24,$94.63,N,buyer_0671,$68.49,Y,refund_req_301719,agent_030,Approved,78,purchase_101719,BEAUTY,changed_mind
06/14/2026 17:59,$395.63,N,buyer_8002,$293.68,N,refund_req_304652,agent_802,Approved,22,purchase_104652,SPORTS,damaged_item
06/01/2026 15:07,$32.37,N,buyer_1484,$14.41,Y,refund_req_300179,agent_018,Approved,53,purchase_100179,CLOTHING,wrong_size
04/22/2026 18:35,$44.88,N,buyer_1141,$42.13,Y,refund_req_303531,agent_101,  Approved  ,5,purchase_103531,BOOKS,wrong_item_received
06/02/2026 22:37,$257.69,N,buyer_1922,$175.20,,refund_req_302227,agent_021,Approved,83,purchase_102227,CLOTHING,item_not_as_described
04/10/2026 04:29,$448.87,N,buyer_1743,$265.93,N,refund_req_302251,agent_016,Approved,74,purchase_102251,HOME,missing_part
05/23/2026 19:44,$278.03,N,buyer_8003,$263.01,N,refund_req_304632,agent_803,Approved,13,purchase_104632,SPORTS,damaged_item
06/05/2026 07:48,"$1,537.12",N,buyer_1952,"$1,330.48",N,refund_req_303235,agent_028,APPROVED,,purchase_103235,ELECTRONICS,missing_accessory
05/22/2026 10:05,$58.73,N,buyer_0155,$50.00,Y,refund_req_304447,agent_702,Approved,34,purchase_104447,BOOKS,changed_mind
04/07/2026 16:29,"$1,579.58",N,buyer_0124,"$1,579.58",N,refund_req_303311,agent_028,Approved,37,purchase_103311,LUXURY,item_not_as_described
04/10/2026 01:42,"$1,408.93",N,buyer_0634,"$1,065.23",N,refund_req_303184,agent_027,Approved,17,purchase_103184,LUXURY,damaged_item
06/11/2026 21:59,$50.30,N,buyer_0682,$34.98,,refund_req_302095,agent_020,Rejected,100,purchase_102095,CLOTHING,item_not_as_described
06/11/2026 10:07,$307.98,N,buyer_0935,$247.87,Y,refund_req_303793,agent_101,Approved,1,purchase_103793,SPORTS,item_not_as_described
06/04/2026 00:16,"$1,090.57",N,buyer_0463,"$1,090.57",,refund_req_303446,agent_021,Approved,33,purchase_103446,APPLIANCES,missing_part
06/15/2026 03:11,$980.95,N,buyer_0475,$612.83,N,refund_req_302783,agent_012,Approved,54,purchase_102783,FASHION,
06/04/2026 06:46,"$1,202.49",Y,buyer_0015,$574.61,N,refund_req_304526,agent_703,Approved,6,purchase_104526,LUXURY,damaged_item
04/01/2026 12:02,$446.99,N,buyer_1153,$234.01,N,refund_req_300451,agent_020,Rejected,64,purchase_100451,HOME,damaged_item
05/20/2026 17:16,"$1,683.82",N,buyer_0607,$913.08,Y,refund_req_302483,agent_004,Approved,81,purchase_102483,  LUXURY  ,changed_mind
04/10/2026 02:41,"$1,296.97",N,buyer_1452,$545.75,Y,refund_req_301573,agent_002,Approved,68,purchase_101573,FASHION,item_not_as_described
05/14/2026 05:46,$57.20,N,buyer_1550,$44.34,Y,refund_req_302829,agent_015,Approved,118,purchase_102829,BOOKS,changed_mind
06/16/2026 03:53,"$1,255.79",N,buyer_0547,"$1,255.79",Y,refund_req_303407,agent_102,Approved,31,purchase_103407,FASHION,changed_mind
04/23/2026 07:22,"$1,269.49",Y,buyer_9906,"$1,232.53",,refund_req_304947,agent_902,Approved,4,purchase_104947,APPLIANCES,not_working
05/18/2026 09:04,$436.71,N,buyer_1221,$369.67,Y,refund_req_303779,agent_103,Approved,1,purchase_103779,SPORTS,damaged_item
06/06/2026 06:07,"$1,504.60",Y,buyer_9904,"$1,431.68",N,refund_req_304757,agent_902,Approved,4,purchase_104757,ELECTRONICS,missing_accessory
05/05/2026 16:13,$129.23,N,buyer_0168,$117.50,Y,refund_req_304461,agent_701,Approved,15,purchase_104461,BEAUTY,damaged_item
05/16/2026 14:03,"$1,179.21",N,buyer_0195,"$1,179.21",N,refund_req_303305,agent_017,Approved,38,purchase_103305,FASHION,item_not_as_described
05/31/2026 12:10,$972.14,N,buyer_1541,$972.14,Y,refund_req_303298,agent_001,Approved,10,purchase_103298,FASHION,changed_mind
05/13/2026 01:45,"$1,125.67",N,buyer_0741,$270.32,Y,refund_req_300167,agent_023,Approved,59,purchase_100167,FASHION,item_not_as_described
06/10/2026 19:45,$12.99,N,buyer_1197,$3.66,Y,refund_req_302623,agent_023,Approved,59,purchase_102623,BOOKS, changed_mind 
06/07/2026 03:30,$389.36,Y,buyer_1776,$137.51,Y,refund_req_300273,agent_022,Approved,81,purchase_100273,FASHION,item_not_as_described
04/12/2026 15:06,$30.09,N,buyer_1150,$24.91,N,refund_req_304489,agent_702,Approved,24,purchase_104489,CLOTHING,wrong_size
05/27/2026 19:16,$108.87,N,buyer_0291,$98.95,Y,refund_req_304427,agent_703,Approved,21,purchase_104427,HOME,missing_part
06/13/2026 02:23,$84.81,N,buyer_0371,$22.56,Y,refund_req_302444,agent_002,Approved,43,purchase_102444,BEAUTY,damaged_item
04/06/2026 04:23,"$1,863.01",Y,buyer_9906,"$1,675.44",N,refund_req_304819,agent_902,Approved,9,purchase_104819,  ELECTRONICS  , not_working 
04/19/2026 00:01,$46.53,N,buyer_0632,$24.06,N,refund_req_301229,agent_030,Rejected,106,purchase_101229, BOOKS ,changed_mind
05/25/2026 12:35,$9.55,N,buyer_1130,$9.52,Y,refund_req_303674,agent_102,Approved,4,purchase_103674,BOOKS,changed_mind
06/05/2026 06:33,"$1,156.72",N,buyer_9005,$646.54,N,refund_req_304102,agent_011,Approved,9,purchase_104102,LUXURY,item_not_as_described
05/18/2026 08:23,$425.86,N,buyer_1527,$305.33,N,refund_req_300751,agent_021,Approved,100,purchase_100751,HOME,item_not_as_described
04/21/2026 08:16,"$1,913.15",Y,buyer_9905,"$1,799.92",N,refund_req_304893,agent_902,approved,1,purchase_104893,ELECTRONICS,item_not_as_described
04/17/2026 12:18,$44.86,N,buyer_8001,$36.09,N,refund_req_304687,agent_801,Approved,,purchase_104687,FASHION,item_not_as_described
06/17/2026 14:34,"$1,385.15",Y,buyer_1345,$965.31,N,refund_req_303858,agent_014,  Approved  ,32,purchase_103858,APPLIANCES,not_working
06/11/2026 11:47,"$1,518.81",Y,buyer_9002,$963.33,N,refund_req_304163,agent_103,  Approved  ,29,purchase_104163,APPLIANCES,missing_part
04/09/2026 17:21,$19.83,N,buyer_1414,$5.36,,refund_req_302656,agent_007,Approved,76,purchase_102656,BEAUTY,allergic_reaction
04/30/2026 15:45,$54.38,N,buyer_1908,$39.00,Y,refund_req_302772,agent_009,Rejected,68,purchase_102772,SPORTS,wrong_size
04/13/2026 21:07,"$1,043.10",N,buyer_0321,$605.28,Y,refund_req_302792,agent_020,Approved,90,purchase_102792,LUXURY,damaged_item
05/06/2026 16:34,"$2,698.39",Y,buyer_0667,"$2,300.58",N,refund_req_303092,agent_026,Approved,8,purchase_103092,LUXURY,damaged_item
04/02/2026 02:08,"$2,675.72",Y,buyer_9901,"$2,370.38",N,refund_req_304896,agent_901,Approved,8,purchase_104896,LUXURY,damaged_item
05/15/2026 10:00,"$2,175.15",N,buyer_1450,"$1,441.54",N,refund_req_303086,agent_009,Approved,12,purchase_103086,LUXURY,
06/07/2026 23:14,$529.22,N,buyer_0965,$389.85,N,refund_req_300166,agent_030,Rejected,43,purchase_100166,FASHION,item_not_as_described
04/26/2026 06:57,"$1,868.60",N,buyer_0068,$665.35,Y,refund_req_301904,agent_018,Approved,66,purchase_101904,ELECTRONICS,damaged_item
06/13/2026 06:24,"$1,305.29",N,buyer_8001,$995.86,N,refund_req_304609,agent_801,Approved,26,purchase_104609,ELECTRONICS,not_working
04/21/2026 22:07,$218.38,N,buyer_1165,$98.38,Y,refund_req_302147,agent_003,Approved,45,purchase_102147,CLOTHING,item_not_as_described
05/03/2026 20:07,$414.85,N,buyer_0098,$221.41,Y,refund_req_300608,agent_019,Approved,79,purchase_100608,  SPORTS  ,damaged_item
05/14/2026 13:35,"$1,227.11",N,buyer_0076,$687.39,Y,refund_req_301722,agent_023,Approved,125,purchase_101722,ELECTRONICS,damaged_item
05/14/2026 10:04,"$1,017.30",N,buyer_0088,$740.61,N,refund_req_301456,agent_017,Rejected,39,purchase_101456,APPLIANCES,not_working
05/10/2026 10:39,"$2,300.48",N,buyer_0922,"$1,635.38",Y,refund_req_304381,agent_702,Approved,33,purchase_104381,LUXURY,damaged_item
05/23/2026 18:38,$343.10,N,buyer_1026,$222.24,N,refund_req_301782,agent_012,Rejected,49,purchase_101782,FASHION,changed_mind
05/11/2026 02:50,$181.00,N,buyer_0217,$94.06,N,refund_req_302969,agent_013,Approved,33,purchase_102969,SPORTS,damaged_item
06/14/2026 19:09,"$1,171.19",Y,buyer_9903,"$1,203.49",N,refund_req_304772,agent_901,  Approved  ,7,purchase_104772,  ELECTRONICS  ,  missing_accessory  
06/01/2026 10:54,$53.53,N,buyer_0906,$25.70,N,refund_req_302649,agent_004,Rejected,44,purchase_102649,BEAUTY,
04/29/2026 11:28,$545.93,N,buyer_0724,$421.10,N,refund_req_300802,agent_005,Approved,54,purchase_100802,APPLIANCES, not_working 
05/09/2026 04:22,$39.70,N,buyer_0588,$31.73,,refund_req_300391,agent_012,Rejected,88,purchase_100391,HOME,damaged_item
06/07/2026 19:11,$526.33,N,buyer_8003,$384.56,Y,refund_req_304602,agent_803,Approved,25,purchase_104602,  FASHION  ,item_not_as_described
04/22/2026 14:01,$25.67,N,buyer_0345,$6.30,Y,refund_req_300727,agent_001,Approved,55,purchase_100727,SPORTS, item_not_as_described 
04/02/2026 07:35,"$1,267.23",N,buyer_0569,"$1,016.36",N,refund_req_302606,agent_008,Approved,50,purchase_102606,CLOTHING,  item_not_as_described  
06/15/2026 05:33,"$2,675.39",N,buyer_0918,"$2,675.39",Y,refund_req_303264,agent_009,Approved,16,purchase_103264,LUXURY,damaged_item
05/03/2026 13:28,"$1,553.69",N,buyer_1883,"$1,198.89",Y,refund_req_301142,agent_016,Approved,89,purchase_101142,LUXURY,damaged_item
06/12/2026 13:37,$83.10,N,buyer_8002,$50.87,N,refund_req_304715,agent_802,Approved,26,purchase_104715,FASHION,changed_mind
05/20/2026 02:47,$107.11,N,buyer_1447,$57.89,N,refund_req_300442,agent_004,Approved,56,purchase_100442,CLOTHING,item_not_as_described
05/09/2026 03:04,"$2,945.97",N,buyer_0765,"$2,945.97",N,refund_req_303362,agent_101,Approved,45,purchase_103362,LUXURY,  item_not_as_described  
05/28/2026 01:53,"$2,161.94",N,buyer_0050,"$1,321.56",N,refund_req_303798,agent_103,Approved,2,purchase_103798,LUXURY,damaged_item
05/27/2026 04:17,"$1,035.59",N,buyer_8001,$878.16,N,refund_req_304657,agent_801,Approved,27,purchase_104657,ELECTRONICS,item_not_as_described
06/10/2026 05:45,$342.44,N,buyer_1283,$263.56,N,refund_req_302962,agent_008,Rejected,30,purchase_102962,ELECTRONICS,damaged_item
05/15/2026 03:15,$910.09,Y,buyer_1896,$650.70,N,refund_req_303972,agent_010,Approved,30,purchase_103972,APPLIANCES,missing_part
04/22/2026 05:03,"$1,648.75",N,buyer_0760,$979.99,Y,refund_req_301832,agent_027,Rejected,56,purchase_101832,LUXURY,item_not_as_described
05/08/2026 07:43,$133.46,N,buyer_0581,$104.55,Y,refund_req_301846,agent_011,Approved,72,purchase_101846,BEAUTY,changed_mind
04/03/2026 07:10,$311.40,N,buyer_9005,$224.19,N,refund_req_304086,agent_103,Approved,62,purchase_104086,FASHION,
05/14/2026 00:49,$24.09,N,buyer_0779,$8.65,Y,refund_req_301319,agent_004,Approved,104,purchase_101319,BOOKS,damaged_item
04/07/2026 07:47,$487.02,N,buyer_0822,$100.00,Y,refund_req_302198,agent_009,Approved,94,purchase_102198,FASHION,item_not_as_described
06/11/2026 10:17,$877.10,N,buyer_1937,$204.82,Y,refund_req_300522,agent_017,Approved,48,purchase_100522,ELECTRONICS,not_working
04/10/2026 15:01,$384.30,N,buyer_1192,$235.76,Y,refund_req_301804,agent_004,Rejected,51,purchase_101804,SPORTS,damaged_item
06/06/2026 11:25,"$1,469.60",N,buyer_0195,$894.91,Y,refund_req_301688,agent_013,Approved,99,purchase_101688,LUXURY,item_not_as_described
06/13/2026 15:49,$645.24,N,buyer_0039,$245.74,Y,refund_req_302278,agent_011,Approved,63,purchase_102278,FASHION,changed_mind
06/12/2026 01:59,"$1,125.74",N,buyer_1712,$803.91,Y,refund_req_303624,agent_103,Approved,1,purchase_103624,ELECTRONICS,
04/13/2026 16:43,$918.29,Y,buyer_1127,$918.29,N,refund_req_303459,agent_009,Approved,11,purchase_103459,APPLIANCES,missing_part
05/14/2026 01:18,$74.86,N,buyer_8001,$61.91,N,refund_req_304621,agent_801,Approved,22,purchase_104621,BEAUTY,damaged_item
06/12/2026 10:41,"$2,068.19",N,buyer_1714,$838.80,N,refund_req_302906,agent_012, Rejected ,86,purchase_102906,LUXURY,changed_mind
05/28/2026 08:34,$974.44,Y,buyer_0219,$867.36,Y,refund_req_303933,agent_014,Approved,11,purchase_103933,ELECTRONICS,damaged_item
06/04/2026 12:05,$75.06,N,buyer_0603,$17.63,Y,refund_req_300292,agent_019,APPROVED,55,purchase_100292,SPORTS, item_not_as_described 
05/04/2026 07:26,$390.58,N,buyer_0892,$309.43,N,refund_req_300574,agent_028,Approved,44,purchase_100574,Sports,damaged_item
06/06/2026 13:54,"$1,356.83",Y,buyer_1017,"$1,284.28",,refund_req_304020,agent_012,Approved,34,purchase_104020,ELECTRONICS,not_working
04/17/2026 17:22,$376.61,N,buyer_1028,$298.02,Y,refund_req_301017,agent_009,Approved,75,purchase_101017,HOME,missing_part
06/02/2026 01:09,"$1,106.31",N,buyer_8001,"$1,016.19",N,refund_req_304576,agent_801,Approved,12,purchase_104576,Beauty,damaged_item
06/18/2026 05:14,$30.04,N,buyer_0173,$12.69,Y,refund_req_301967,agent_028,Rejected,96,purchase_101967,BOOKS,damaged_item
06/01/2026 19:18,$626.53,N,buyer_0601,$326.75,Y,refund_req_301966,agent_009,approved,23,purchase_101966,FASHION,wrong_size
05/20/2026 04:15,$873.42,N,buyer_0205,$857.44,Y,refund_req_303680,agent_101,Approved,3,purchase_103680,ELECTRONICS,item_not_as_described
04/13/2026 10:45,"$2,954.84",N,buyer_1891,"$2,060.58",N,refund_req_303005,agent_018,Approved,31,purchase_103005,luxury,changed_mind
06/15/2026 07:19,"$1,211.11",N,buyer_9002,"$1,073.99",,refund_req_304123,agent_015,Approved,51,purchase_104123,BOOKS,wrong_item_received
04/16/2026 04:56,"$1,168.92",N,buyer_0120,$953.98,N,refund_req_303219,agent_023,Approved,40,purchase_103219,APPLIANCES,not_working
